frame_num,visible,x,y,in_zone,speed_km_hr,valid_speed,on_table
437,0,0,0,False,0.0,False,False
438,0,0,0,False,0.0,False,False
439,0,0,0,False,0.0,False,False
440,0,0,0,False,0.0,False,False
441,0,0,0,False,0.0,False,False
442,0,0,0,False,0.0,False,False
443,0,0,0,False,0.0,False,False
444,0,0,0,False,0.0,False,False
445,0,0,0,False,0.0,False,False
446,0,0,0,False,0.0,False,False
447,0,0,0,False,0.0,False,False
448,0,0,0,False,0.0,False,False
449,0,0,0,False,0.0,False,False
450,0,0,0,False,0.0,False,False
451,0,0,0,False,0.0,False,False
452,0,0,0,False,0.0,False,False
453,0,0,0,False,0.0,False,False
454,0,0,0,False,0.0,False,False
455,0,0,0,False,0.0,False,False
456,0,0,0,False,0.0,False,False
457,0,0,0,False,0.0,False,False
458,0,0,0,False,0.0,False,False
459,0,0,0,False,0.0,False,False
460,0,0,0,False,0.0,False,False
461,0,0,0,False,0.0,False,False
462,0,0,0,False,0.0,False,False
463,0,0,0,False,0.0,False,False
464,0,0,0,False,0.0,False,False
465,0,0,0,False,0.0,False,False
466,0,0,0,False,0.0,False,False
467,0,0,0,False,0.0,False,False
468,0,0,0,False,0.0,False,False
469,0,0,0,False,0.0,False,False
470,0,0,0,False,0.0,False,False
471,0,0,0,False,0.0,False,False
472,0,0,0,False,0.0,False,False
473,0,0,0,False,0.0,False,False
474,0,0,0,False,0.0,False,False
475,0,0,0,False,0.0,False,False
476,0,0,0,False,0.0,False,False
477,0,0,0,False,0.0,False,False
478,0,0,0,False,0.0,False,False
479,0,0,0,False,0.0,False,False
480,0,0,0,False,0.0,False,False
481,0,0,0,False,0.0,False,False
482,0,0,0,False,0.0,False,False
483,0,0,0,False,0.0,False,False
484,0,0,0,False,0.0,False,False
485,0,0,0,False,0.0,False,False
486,0,0,0,False,0.0,False,False
487,0,0,0,False,0.0,False,False
488,0,0,0,False,0.0,False,False
489,0,0,0,False,0.0,False,False
490,0,0,0,False,0.0,False,False
491,0,0,0,False,0.0,False,False
492,0,0,0,False,0.0,False,False
493,0,0,0,False,0.0,False,False
494,0,0,0,False,0.0,False,False
495,0,0,0,False,0.0,False,False
496,0,0,0,False,0.0,False,False
497,0,0,0,False,0.0,False,False
498,0,0,0,False,0.0,False,False
499,0,0,0,False,0.0,False,False
500,0,0,0,False,0.0,False,False
501,0,0,0,False,0.0,False,False
502,0,0,0,False,0.0,False,False
503,0,0,0,False,0.0,False,False
504,0,0,0,False,0.0,False,False
505,0,0,0,False,0.0,False,False
506,0,0,0,False,0.0,False,False
507,0,0,0,False,0.0,False,False
508,0,0,0,False,0.0,False,False
509,0,0,0,False,0.0,False,False
510,0,0,0,False,0.0,False,False
511,0,0,0,False,0.0,False,False
512,0,0,0,False,0.0,False,False
513,0,0,0,False,0.0,False,False
514,0,0,0,False,0.0,False,False
515,0,0,0,False,0.0,False,False
516,0,0,0,False,0.0,False,False
517,0,0,0,False,0.0,False,False
518,0,0,0,False,0.0,False,False
519,0,0,0,False,0.0,False,False
520,0,0,0,False,0.0,False,False
521,0,0,0,False,0.0,False,False
522,0,0,0,False,0.0,False,False
523,0,0,0,False,0.0,False,False
524,0,0,0,False,0.0,False,False
525,0,0,0,False,0.0,False,False
526,0,0,0,False,0.0,False,False
527,0,0,0,False,0.0,False,False
528,0,0,0,False,0.0,False,False
529,0,0,0,False,0.0,False,False
530,0,0,0,False,0.0,False,False
531,0,0,0,False,0.0,False,False
532,0,0,0,False,0.0,False,False
533,0,0,0,False,0.0,False,False
534,0,0,0,False,0.0,False,False
535,0,0,0,False,0.0,False,False
536,0,0,0,False,0.0,False,False
537,0,0,0,False,0.0,False,False
538,0,0,0,False,0.0,False,False
539,0,0,0,False,0.0,False,False
540,0,0,0,False,0.0,False,False
541,0,0,0,False,0.0,False,False
542,0,0,0,False,0.0,False,False
543,0,0,0,False,0.0,False,False
544,0,0,0,False,0.0,False,False
545,0,0,0,False,0.0,False,False
546,0,0,0,False,0.0,False,False
547,0,0,0,False,0.0,False,False
548,0,0,0,False,0.0,False,False
549,0,0,0,False,0.0,False,False
550,0,0,0,False,0.0,False,False
551,0,0,0,False,0.0,False,False
552,0,0,0,False,0.0,False,False
553,0,0,0,False,0.0,False,False
554,0,0,0,False,0.0,False,False
555,0,0,0,False,0.0,False,False
556,0,0,0,False,0.0,False,False
557,0,0,0,False,0.0,False,False
558,0,0,0,False,0.0,False,False
559,0,0,0,False,0.0,False,False
560,0,0,0,False,0.0,False,False
561,0,0,0,False,0.0,False,False
562,0,0,0,False,0.0,False,False
563,0,0,0,False,0.0,False,False
564,0,0,0,False,0.0,False,False
565,0,0,0,False,0.0,False,False
566,0,0,0,False,0.0,False,False
567,0,0,0,False,0.0,False,False
568,0,0,0,False,0.0,False,False
569,0,0,0,False,0.0,False,False
570,0,0,0,False,0.0,False,False
571,0,0,0,False,0.0,False,False
572,0,0,0,False,0.0,False,False
573,0,0,0,False,0.0,False,False
574,0,0,0,False,0.0,False,False
575,0,0,0,False,0.0,False,False
576,0,0,0,False,0.0,False,False
577,0,0,0,False,0.0,False,False
578,0,0,0,False,0.0,False,False
579,0,0,0,False,0.0,False,False
580,0,0,0,False,0.0,False,False
581,0,0,0,False,0.0,False,False
582,0,0,0,False,0.0,False,False
583,0,0,0,False,0.0,False,False
584,0,0,0,False,0.0,False,False
585,0,0,0,False,0.0,False,False
586,0,0,0,False,0.0,False,False
587,0,0,0,False,0.0,False,False
588,0,0,0,False,0.0,False,False
589,0,0,0,False,0.0,False,False
590,0,0,0,False,0.0,False,False
591,0,0,0,False,0.0,False,False
592,0,0,0,False,0.0,False,False
593,0,0,0,False,0.0,False,False
594,0,0,0,False,0.0,False,False
595,0,0,0,False,0.0,False,False
596,0,0,0,False,0.0,False,False
597,0,0,0,False,0.0,False,False
598,0,0,0,False,0.0,False,False
599,0,0,0,False,0.0,False,False
600,0,0,0,False,0.0,False,False
601,0,0,0,False,0.0,False,False
602,0,0,0,False,0.0,False,False
603,0,0,0,False,0.0,False,False
604,0,0,0,False,0.0,False,False
605,0,0,0,False,0.0,False,False
606,0,0,0,False,0.0,False,False
607,0,0,0,False,0.0,False,False
608,0,0,0,False,0.0,False,False
609,0,0,0,False,0.0,False,False
610,0,0,0,False,0.0,False,False
611,0,0,0,False,0.0,False,False
612,0,0,0,False,0.0,False,False
613,0,0,0,False,0.0,False,False
614,0,0,0,False,0.0,False,False
615,0,0,0,False,0.0,False,False
616,0,0,0,False,0.0,False,False
617,0,0,0,False,0.0,False,False
618,0,0,0,False,0.0,False,False
619,0,0,0,False,0.0,False,False
620,0,0,0,False,0.0,False,False
621,0,0,0,False,0.0,False,False
622,0,0,0,False,0.0,False,False
623,0,0,0,False,0.0,False,False
624,0,0,0,False,0.0,False,False
625,0,0,0,False,0.0,False,False
626,0,0,0,False,0.0,False,False
627,0,0,0,False,0.0,False,False
628,0,0,0,False,0.0,False,False
629,0,0,0,False,0.0,False,False
630,0,0,0,False,0.0,False,False
631,0,0,0,False,0.0,False,False
632,0,0,0,False,0.0,False,False
633,0,0,0,False,0.0,False,False
634,0,0,0,False,0.0,False,False
635,0,0,0,False,0.0,False,False
636,0,0,0,False,0.0,False,False
637,0,0,0,False,0.0,False,False
638,0,0,0,False,0.0,False,False
639,0,0,0,False,0.0,False,False
640,0,0,0,False,0.0,False,False
641,0,0,0,False,0.0,False,False
642,0,0,0,False,0.0,False,False
643,0,0,0,False,0.0,False,False
644,0,0,0,False,0.0,False,False
645,0,0,0,False,0.0,False,False
646,0,0,0,False,0.0,False,False
647,0,0,0,False,0.0,False,False
648,0,0,0,False,0.0,False,False
649,0,0,0,False,0.0,False,False
650,0,0,0,False,0.0,False,False
651,0,0,0,False,0.0,False,False
652,0,0,0,False,0.0,False,False
653,0,0,0,False,0.0,False,False
654,0,0,0,False,0.0,False,False
655,0,0,0,False,0.0,False,False
656,0,0,0,False,0.0,False,False
657,0,0,0,False,0.0,False,False
658,0,0,0,False,0.0,False,False
659,0,0,0,False,0.0,False,False
660,0,0,0,False,0.0,False,False
661,0,0,0,False,0.0,False,False
662,0,0,0,False,0.0,False,False
663,0,0,0,False,0.0,False,False
664,0,0,0,False,0.0,False,False
665,0,0,0,False,0.0,False,False
666,0,0,0,False,0.0,False,False
667,0,0,0,False,0.0,False,False
668,0,0,0,False,0.0,False,False
669,0,0,0,False,0.0,False,False
670,0,0,0,False,0.0,False,False
671,0,0,0,False,0.0,False,False
672,0,0,0,False,0.0,False,False
673,0,0,0,False,0.0,False,False
674,0,0,0,False,0.0,False,False
675,0,0,0,False,0.0,False,False
676,0,0,0,False,0.0,False,False
677,0,0,0,False,0.0,False,False
678,0,0,0,False,0.0,False,False
679,0,0,0,False,0.0,False,False
680,0,0,0,False,0.0,False,False
681,0,0,0,False,0.0,False,False
682,0,0,0,False,0.0,False,False
683,0,0,0,False,0.0,False,False
684,0,0,0,False,0.0,False,False
685,0,0,0,False,0.0,False,False
686,0,0,0,False,0.0,False,False
687,0,0,0,False,0.0,False,False
688,1,1893,547,False,0.0,False,False
689,1,1860,543,False,39.83884033475929,True,False
690,1,1837,543,False,27.56470729270729,True,False
691,1,1803,540,False,40.906141072662294,True,False
692,1,1773,540,False,35.95396603396603,True,False
693,1,1747,536,False,31.52670596514671,True,False
694,1,1713,536,False,40.74782817182817,True,False
695,1,1683,532,False,36.27214892680624,True,False
696,1,1657,532,False,31.160103896103895,True,False
697,1,1623,532,False,40.74782817182817,True,False
698,1,1593,532,False,35.95396603396603,True,False
699,1,1567,536,False,31.52670596514671,True,False
700,1,1533,536,False,40.74782817182817,True,False
701,1,1503,540,False,36.27214892680624,True,True
702,1,1473,543,False,36.13328867273638,True,True
703,1,1440,543,False,39.549362637362634,True,True
704,1,1410,551,False,37.21037664897919,True,True
705,1,1380,551,False,35.95396603396603,True,True
706,1,1346,558,False,41.60246582774415,True,True
707,1,1316,562,False,36.27214892680624,True,True
708,1,1290,566,False,31.52670596514671,True,True
709,1,1256,573,False,41.60246582774415,True,True
710,1,1222,581,True,41.86060149482023,True,True
711,1,1192,588,True,36.91974181653183,True,True
712,1,1162,596,True,37.21037664897919,True,True
713,1,1132,603,True,36.91974181653183,True,True
714,1,1102,611,True,37.21037664897919,True,True
715,1,1068,618,True,41.60246582774415,True,True
716,1,1035,630,True,42.083038302777865,True,True
717,1,1008,637,False,33.428381322175454,True,True
718,1,975,648,False,41.688688647343284,True,True
719,1,945,660,False,38.72360651260464,True,True
720,1,915,667,False,36.91974181653183,True,True
721,1,885,678,False,38.29467782453713,True,True
722,1,851,693,False,44.537146508434155,True,True
723,1,825,693,False,31.160103896103895,True,True
724,1,795,682,False,38.29467782453713,True,True
725,1,765,675,False,36.91974181653183,True,True
726,1,742,671,False,27.978459613235657,True,True
727,1,705,660,False,46.261390592800176,True,True
728,1,675,656,False,36.27214892680624,True,True
729,1,648,648,False,33.749095875005224,True,True
730,1,618,645,False,36.13328867273638,True,True
731,1,588,637,False,37.21037664897919,True,True
732,0,0,0,False,0.0,False,False
733,0,0,0,False,0.0,False,False
734,0,0,0,False,0.0,False,False
735,1,581,607,False,9.229935454132958,True,True
736,1,622,600,False,49.848098986140315,True,True
737,1,667,596,False,54.143590384577294,True,True
738,1,742,577,False,92.72437300347913,True,True
739,1,783,573,False,49.37038003196942,True,True
740,1,828,566,False,54.57954678965233,True,True
741,1,885,558,False,68.9820770807949,True,True
742,1,933,551,False,58.13484416914729,True,True
743,1,978,547,False,54.143590384577294,True,True
744,1,1023,540,True,54.57954678965233,True,True
745,1,1065,536,True,50.5633162915283,True,True
746,1,1110,536,True,53.930949050949046,True,True
747,1,1143,532,True,39.83884033475929,True,True
748,1,1188,528,True,54.143590384577294,True,False
749,1,1230,528,False,50.335552447552445,True,False
750,1,1263,528,False,39.549362637362634,True,False
751,1,1301,525,False,45.68339340503785,True,False
752,1,1335,528,False,40.906141072662294,True,False
753,1,1368,528,False,39.549362637362634,True,False
754,1,1398,528,False,35.95396603396603,True,False
755,1,1432,532,False,41.028851006549786,True,False
756,1,1462,532,False,35.95396603396603,True,False
